CUST_ORDER_ID,LOCATION_ID,LOCATION_RANK
B000050504,F5555800,1
B000050506,F4504900,1
B000050506,F4504900,2
B000050506,F4504900,3
B000050509,F8000000,1
B000050509,F5555700,2
B000050510,C4244700,1
B000050511,G6606100,1
B000050511,G6606100,2
B000050511,F6506100,3
B000050511,E4404900,4
B000050511,E4404900,5
B000050511,F4504703,6
B000050511,C4294000,7
B000050511,C4294800,8
B000050511,C4294800,9
B000050511,C4254800,10
B000050511,C4254800,11
B000050511,C4254800,12
B000050511,C4254800,13
B000050511,C4254400,14
B000050511,C4254400,15
B000050512,B4000000,1
B000050512-2,B4000000,1
B000050513,C4254900,1
B000050513,C4254900,2
B000050513,C4254900,3
B000050513,C4254900,4
B000050523,D4304900,1
B000050523,D4304900,2
B000050523,E4464600,3
B000050526,E8408100,1
B000050533,C4244700,1
B000050533,C4204901,2
B000050544-1,C4254200,1
B000050544-1,C4254200,2
B000050544-1,C4254200,3
B000050544-1,C4254200,4
B000050551,F8000000,1
B000050552,C4294500,1
B000050552,C4294500,2
B000050552,C4294800,3
B000050552,C4294800,4
B000050552,C4294800,5
B000050552,C4294800,6
B000050552,C4294800,7
B000050552,C4294800,8
B000050552,C4254000,9
B000050552,C4254000,10
B000050552,C4254000,11
B000050552,C4254000,12
B000050552,F7557800,13
B000050552,G4604400,14
B000050552,G4604400,15
B000050552-2,C4254500,1
B000050552-2,C4254500,2
B000050553,F5555700,1
B000050554,F8000000,1
B000050557,D4394300,1
B000050557,D4394300,2
B000050574,E4404400,1
B000050574,F4564500,2
B000050575,C4244800,1
B000050575,C4244900,2
B000050576,C4294800,1
B000050576,C4294800,2
B000050576,C4254600,3
B000050577,D4354900,1
B000050580,E4444800,1
B000050588,C4254400,1
B000050588,C4254400,2
B000050588,C4254400,3
B000050588,C4254400,4
B000050588,C4254600,5
B000050588,C4254600,6
B000050588,F5555800,7
B000050606,B3140000,1
B000050606,D4394600,2
B000050606,D4394600,3
B000050608,C4244900,1
B000050609,D8308400,1
B000050612,C4294800,1
B000050612,C4294800,2
B000050612,C4294800,3
B000050612,C4294800,4
B000050612,C4294800,5
B000050612,C4294800,6
B000050612,C4294800,7
B000050612,C4294800,8
B000050612,C4294800,9
B000050612,C4294800,10
B000050612,B4000000,11
B000050612,B4000000,12
B000050612,F4544200,13
B000050613,F6556400,1
B000050614,E4464200,1
B000050614,D4344400,2
B000050614,D4344400,3
B000050614-1,C4254500,1
B000050614-1,C4254500,2
B000050615,C4254600,1
B000050619,F4504400,1
B000050619,F4504400,2
B000050622,D4304800,1
B000050622,D4304800,2
B000050622,D4304800,3
B000050622,D4304800,4
B000050624,E4404900,1
B000050624,E4404900,2
B000050624,F7507900,3
B000050638,B3140000,1
B000050638,C4294200,2
B000050638,C4294200,3
B000050638,C4294200,4
B000050638,C4294300,5
B000050638,C4294300,6
B000050639,F8548500,1
B000050639,C4244700,2
B000050646,C4254500,1
B000050646,C4254500,2
B000050646,C4254500,3
B000050646,C4254500,4
B000050646,C4254500,5
B000050646,C4254500,6
B000050646,C4254500,7
B000050646,C4254700,8
B000050646,C4254700,9
B000050646,F4504900,10
B000050649,F7597400,1
B000050649,TRANSIT,2
B000050649,TRANSIT,3
B000050652,F4504900,1
B000050658,C4294100,1
B000050658,C4294100,2
B000050658-2,C4294000,1
B000050658-2,C4294000,2
B000050658-2,C4294000,3
B000050658-2,C4294000,4
B000050660,F8548000,1
B000050661,G4644700,1
B000050661,G4644700,2
B000050661,G4644700,3
B000050661,G4644700,4
B000050661,G4644900,5
B000050661,G4644900,6
B000050661,G4644900,7
B000050661,C4254200,8
B000050661,C4254200,9
B000050661,C4254200,10
B000050661,C4254200,11
B000050661-1,F7597400,1
B000050661-1,F7597400,2
B000050666,B4000000,1
B000050666,B4000000,2
B000050666,B4000000,3
B000050666,B4000000,4
B000050666,F6506100,5
B000050666,E4404100,6
B000050666,E4404100,7
B000050666,E4404100,8
B000050666,E4404100,9
B000050670,D2310000,1
B000050671,D2310000,1
B000050671,D4344800,2
B000050671,D4344800,3
B000050671,C4294803,4
B000050672,C4294300,1
B000050672,C4294300,2
B000050672,C4294300,3
B000050674,C4254500,1
B000050674,C4254500,2
B000050674,C4254500,3
B000050674,C4254500,4
B000050674,C4254600,5
B000050674,C4254600,6
B000050674,C4254400,7
B000050677,B3140000,1
B000050677,F4504900,2
B000050677,F4504900,3
B000050677,F4504900,4
B000050682,G7607600,1
B000050689,E4444700,1
B000050689,F7597400,2
B000050689,F7597400,3
B000050689,F5505600,4
B000050694,C4244900,1
B000050694,E4494900,2
B000050694,E4494900,3
B000050694,E4494400,4
B000050694,C4294900,5
B000050694,C4294900,6
B000050694,C4294900,7
B000050694,C4294900,8
B000050694,C4294800,9
B000050694,C4294800,10
B000050694,C4294200,11
B000050694,C4294200,12
B000050694,C4294200,13
B000050695,D4354600,1
B000050696,C4294800,1
B000050696,C4294800,2
B000050696,C4294800,3
B000050696,C4294800,4
B000050696,C4294800,5
B000050696,C4294800,6
B000050696,C4294500,7
B000050698,G8000000,1
B000050698,G8000000,2
B000050698,G8000000,3
B000050698,G8000000,4
B000050698,F5555800,5
B000050701,C4294800,1
B000050701,C4294800,2
B000050701,C4294800,3
B000050701,C4294800,4
B000050703,F4544200,1
B000050703,C4254300,2
B000050703,C4254300,3
B000050708,C4244900,1
B000050708,C4204901,2
B000050709,C4254500,1
B000050709,C4254500,2
B000050709,C4254500,3
B000050709,C4254500,4
B000050709,C4254500,5
B000050709,C4254500,6
B000050709,C4254500,7
B000050709,C4254500,8
B000050709,C4254500,9
B000050709,C4254500,10
B000050709,C4254500,11
B000050709,C4254500,12
B000050709,C4254500,13
B000050709,C4254500,14
B000050709,C4254500,15
B000050709,C4254500,16
B000050709,C4254500,17
B000050709,C4254500,18
B000050709,C4294000,19
B000050710-1,C4254200,1
B000050710-1,C4254200,2
B000050710-1,C4254200,3
B000050710-1,C4254200,4
B000050714,G6646300,1
B000050714,G6646300,2
B000050714,G6646300,3
B000050715,B4000000,1
B000050715,F4504900,2
B000050715,C4294400,3
B000050715,C4294400,4
B000050717,E4494700,1
B000050720-1,G8000000,1
B000050720-1,G8000000,2
B000050720-1,G8000000,3
B000050720-1,G8000000,4
B000050720-1,G8000000,5
B000050720-1,G8000000,6
B000050720-1,G8000000,7
B000050720-1,G8000000,8
B000050720-1,G8000000,9
B000050720-1,G8000000,10
B000050720-1,G8000000,11
B000050720-1,G8000000,12
B000050720-1,G8000000,13
B000050720-1,G8000000,14
B000050720-1,G8000000,15
B000050720-1,G8000000,16
B000050720-1,G8000000,17
B000050720-1,G8000000,18
B000050720-1,G8000000,19
B000050720-1,G8000000,20
B000050726,C4294300,1
B000050726,C4294300,2
B000050726,C4294300,3
B000050726,C4294300,4
B000050726,F4504900,5
B000050726,B4000000,6
B000050726,F5555800,7
B000050727,C4254800,1
B000050727,C4254800,2
B000050728,F4564900,1
B000050728,F4564900,2
B000050728,C4294800,3
B000050728,C4294800,4
B000050728,C4294800,5
B000050728,C4294800,6
B000050728,C4294300,7
B000050728,C4294300,8
B000050728,C4294500,9
B000050728,C4294500,10
B000050728,C4294500,11
B000050733,C4294700,1
B000050733,C4294700,2
B000050733,C4294700,3
B000050733,C4294700,4
B000050741,E4444700,1
B000050741,D4304300,2
B000050741,C4254800,3
B000050741,C4254800,4
B000050741,C4254400,5
B000050741,C4254400,6
B000050762,C4294800,1
B000050762,C4294800,2
B000050762,C4294800,3
B000050762,C4294800,4
B000050762,C4294800,5
B000050762,C4294800,6
B000050762,C4294800,7
B000050762,C4294800,8
B000050762,C4294800,9
B000050762,C4294800,10
B000050762,C4294600,11
B000050762,C4294600,12
B000050762,C4294600,13
B000050768,F5555800,1
B000050774,C4254400,1
B000050774,C4254400,2
B000050774,F5555800,3
B000050774,F5555900,4
B000050774-1,C4254500,1
B000050774-1,C4254500,2
B000050774-1,C4254500,3
B000050774-1,C4254500,4
B000050775,C4294900,1
B000050775,C4294900,2
B000050777,C4254300,1
B000050777,C4254300,2
B000050778,F6506100,1
B000050778,F6506100,2
B000050779,F7597400,1
B000050779,D8308400,2
B000050780,F7507900,1
B000050781,C4244700,1
B000050782,E4464700,1
B000050783,B2130000,1
B000050783,B2130000,2
B000050783,B2130000,3
B000050783,B2130000,4
B000050784,C4244900,1
B000050784,F7597400,2
B000050785,E4464600,1
B000050790-1,C4254500,1
B000050790-1,C4254500,2
B000050790-1,C4254500,3
B000050790-1,C4254500,4
B000050796,D2310000,1
B000050796,F6546100,2
B000050796,F5555700,3
B000050796,F7597300,4
B000050811,C4244600,1
B000050812,F7547801,1
B000050812,F7597400,2
B000050812,F5505600,3
B000050817-2,D4394100,1
B000050817-2,D4394100,2
B000050818-1,C4254200,1
B000050818-1,C4254200,2
B000050818-1,F6556100,3
B000050818-1,F5555800,4
B000050818-1,F6596100,5
B000050820,F6546700,1
B000050820,E4404800,2
B000050820,E4404800,3
B000050826,B3140000,1
B000050828,C4294800,1
B000050828,C4294800,2
B000050828,C4294800,3
B000050828,C4294800,4
B000050828,C4294800,5
B000050828,C4294800,6
B000050828,C4294800,7
B000050828,C4294800,8
B000050828,C4294800,9
B000050828,C4294800,10
B000050828,C4294800,11
B000050828,C4294800,12
B000050828,C4294800,13
B000050828,C4294800,14
B000050828,C4294800,15
B000050828,C4294800,16
B000050828,C4294800,17
B000050828,C4294800,18
B000050828,C4294800,19
B000050828,C4294800,20
B000050828,C4294800,21
B000050828,C4294800,22
B000050828,C4294800,23
B000050828,C4294800,24
B000050828,C4294800,25
B000050828,C4294800,26
B000050828,C4294800,27
B000050828,C4294800,28
B000050828,C4294800,29
B000050828,C4294800,30
B000050828,C4294800,31
B000050828,C4294800,32
B000050828,C4294800,33
B000050828,C4294800,34
B000050828,C4294800,35
B000050828,C4294800,36
B000050828,C4294800,37
B000050828,C4294800,38
B000050828,C4294800,39
B000050828,C4294800,40
B000050828,C4294800,41
B000050828,C4294800,42
B000050828,C4294800,43
B000050828,C4294800,44
B000050828,C4294800,45
B000050828,C4294800,46
B000050828,C4294800,47
B000050828,C4294800,48
B000050828,C4294800,49
B000050828,C4294800,50
B000050828,C4294800,51
B000050828,C4294800,52
B000050828,C4294800,53
B000050828,C4294800,54
B000050828,C4294800,55
B000050828,C4294800,56
B000050828,C4294800,57
B000050828,C4294800,58
B000050828,C4294800,59
B000050828,C4294800,60
B000050828,C4294800,61
B000050828,C4294800,62
B000050828,C4294800,63
B000050828,C4294800,64
B000050828,C4294800,65
B000050828,C4294800,66
B000050828,C4294800,67
B000050828,C4294800,68
B000050828,C4294800,69
B000050828,C4294800,70
B000050828,C4294800,71
B000050828,C4294800,72
B000050828,C4294800,73
B000050828,C4294800,74
B000050828,C4294800,75
B000050828,C4294800,76
B000050828,C4294800,77
B000050828,C4294800,78
B000050828,C4294800,79
B000050828,C4294800,80
B000050828,C4294800,81
B000050828,C4294800,82
B000050828,C4294800,83
B000050828,C4294800,84
B000050828,C4294800,85
B000050828,C4294800,86
B000050828,C4294800,87
B000050828,C4294800,88
B000050828,C4294800,89
B000050828,C4294800,90
B000050828,C4294800,91
B000050828,C4294800,92
B000050828,C4294800,93
B000050828,C4294800,94
B000050828,C4294800,95
B000050828,C4294800,96
B000050828,C4294800,97
B000050828,C4294800,98
B000050828,C4294800,99
B000050828,C4294800,100
B000050828,C4294600,101
B000050828,C4294600,102
B000050828,C4294600,103
B000050828,C4294600,104
B000050828,C4294600,105
B000050828,C4294600,106
B000050828,C4294600,107
B000050828,C4294600,108
B000050828,C4294600,109
B000050828,C4294600,110
B000050828,C4294600,111
B000050828,C4294600,112
B000050828,C4294600,113
B000050828,C4294600,114
B000050828,C4294600,115
B000050828,C4294600,116
B000050828,C4294600,117
B000050828,C4294600,118
B000050828,C4294600,119
B000050828,C4294600,120
B000050828,C4294600,121
B000050828,C4294600,122
B000050828,C4294600,123
B000050828,C4294600,124
B000050828,C4294600,125
B000050833,E4464700,1
B000050835,C4244600,1
B000050835,C4244600,2
B000050835,C4244600,3
B000050835,C4244600,4
B000050859,E5465700,1
B000050859,G6606600,2
B000050859,E4494800,3
B000050859,E4494800,4
B000050859,E4494800,5
B000050859,E4494800,6
B000050859,E4494400,7
B000050859,E4494300,8
B000050870-1,F4504100,1
B000050870-1,F4504100,2
B000050872,C4244600,1
B000050872,C4244700,2
B000050872,C4244800,3
B000050872,F4504900,4
B000050872,F4504900,5
B000050872,F4504800,6
B000050872,D4304900,7
B000050872,D4304900,8
B000050872,D4304400,9
B000050872,G4604400,10
B000050872,G4604400,11
B000050872,G8648600,12
B000050872,G8648600,13
B000050872,F8548000,14
B000050874,F4504700,1
B000050874,C4244900,2
B000050883,G5655900,1
B000050883,G5655900,2
B000050884,C4244700,1
B000050884,C4244800,2
B000050884,C4244800,3
B000050884,C4244900,4
B000050885,E4494600,1
B000050885,G6606600,2
B000050885,E4494900,3
B000050885,E4494900,4
B000050885,E4494900,5
B000050885,E4494900,6
B000050897-1,B2100000,1
B000050897-1,B2100000,2
B000050901,C4294800,1
B000050901,C4294800,2
B000050901,C4294800,3
B000050901,C4294800,4
B000050901,C4294800,5
B000050901,C4294800,6
B000050901,C4294800,7
B000050901,C4294800,8
B000050901,C4294800,9
B000050901,C4294800,10
B000050901,C4294800,11
B000050901,C4294800,12
B000050901,C4294300,13
B000050901,C4294300,14
B000050901,F4544800,15
B000050901,F4544800,16
B000050901,F4544800,17
B000050901,F4544800,18
B000050901,F4544600,19
B000050901,F6596100,20
B000050901,F7597300,21
B000050903,F6556801,1
B000050918,D4304800,1
B000050918,D4304800,2
B000050918,D4304800,3
B000050918,D4304800,4
B000050918,D4304800,5
B000050918,D4304800,6
B000050918,D4304800,7
B000050918,D4304800,8
B000050918,D4304800,9
B000050918,D4304800,10
B000050918,D4304800,11
B000050918,D4304800,12
B000050918,D4304800,13
B000050918,D4304800,14
B000050918,D4304800,15
B000050918,D4304800,16
B000050918,D4394100,17
B000050918,D4394100,18
B000050918,C4254400,19
B000050918,C4254400,20
B000050918,C4294900,21
B000050918,C4294900,22
B000050918,C4294900,23
B000050918,C4294900,24
B000050918,C4294900,25
B000050918,C4294900,26
B000050918,C4294700,27
B000050918,C4294700,28
B000050923,C4244900,1
B000050923,C4244900,2
B000050923,G5655900,3
B000050923,G5655900,4
B000050923,C4204901,5
B000050923,C4204901,6
B000050924,C3200000,1
B000050924,C3200000,2
B000050924,C3200000,3
B000050924,C3200000,4
B000050924,B4000000,5
B000050924,B4000000,6
B000050924,F4544800,7
B000050924,F4544800,8
B000050924,G8000000,9
B000050924,G8000000,10
B000050924-1,B3150000,1
B000050924-1,B3150000,2
B000050924-1,B3150000,3
B000050924-1,B3150000,4
B000050932,C4244900,1
B000050932,C4204901,2
B000050933,F5505600,1
B000050933,B4000000,2
B000050933,F5545700,3
B000050933,F5545700,4
B000050933,F8548000,5
B000050933,F8548000,6
B000050934,C4244900,1
B000050936,C4294900,1
B000050936,C4294900,2
B000050941-1,C4244300,1
B000050942,C4254200,1
B000050942,C4254200,2
B000050944-2,C4254900,1
B000050944-2,C4254900,2
B000050944-2,C4254900,3
B000050944-2,C4254900,4
B000050950-1,F5545900,1
B000050950-1,F5545900,2
B000050958,F7597300,1
B000050958,F5555900,2
B000050962,G7647500,1
B000050962,G7647500,2
B000050968,F4544000,1
B000050968,F4544000,2
B000050969,D4394200,1
B000050969,D4394200,2
B000050971,F6506100,1
B000050973,E4494700,1
B000050978-3,F6546900,1
B000050978-3,F6546900,2
B000050986-1,C4254700,1
B000050986-1,C4254700,2
B000050986-1,C4254700,3
B000050986-1,C4254700,4
B000050986-1,C4254700,5
B000050986-1,C4254700,6
B000050986-1,C4254700,7
B000050986-1,C4254500,8
B000050986-1,C4254500,9
B000050986-1,C4254500,10
B000050986-1,C4254500,11
B000050988-1,C4244300,1
B000050988-1,F4504600,2
B000050988-1,F4504600,3
B000050988-2,F5545900,1
B000050988-2,F5545900,2
B000050994,F5595901,1
B000050999-1,F5595800,1
B000050999-1,F5595800,2
B000051002-1,F5595800,1
B000051002-1,F5595800,2
B000051002-1,F4504600,3
B000051002-1,F4504600,4
B000051011,D8348401,1
B000051012,C4244600,1
B000051013,D4304900,1
B000051013,D4304900,2
B000051030,C4254800,1
B000051030,C4254800,2
B000051030,C4254800,3
B000051030,C4254800,4
B000051030,C4254800,5
B000051030,C4254800,6
B000051030,C4254800,7
B000051030,C4254800,8
B000051030,C4254800,9
B000051030,C4254800,10
B000051030,C4254800,11
B000051030,C4254800,12
B000051030,C4254800,13
B000051030,C4254800,14
B000051030,C4254500,15
B000051030,C4254500,16
B000051030,C4254500,17
B000051030,C4254500,18
B000051030,C4294000,19
B000051030,C4294000,20
B000051030,C4254300,21
B000051030,C4254300,22
B000051031,C4254800,1
B000051031,C4254800,2
B000051032,C4244900,1
B000051032,C4244900,2
B000051032,C4204901,3
B000051032,C4204901,4
B000051035,G6646300,1
B000051036,D8308601,1
B000051036,F7597600,2
B000051038,G6646300,1
B000051039,B4000000,1
B000051040,C4204901,1
B000051042-1,E4404700,1
B000051048,E4464200,1
B000051048-1,E4404700,1
B000051049,C4244700,1
B000051049,C4204800,2
B000051049,C4204800,3
B000051049,F8558000,4
B000051049,F8558000,5
B000051049,A2102102,6
B000051049,A2102102,7
B000051049,A2102102,8
B000051051,C4254900,1
B000051051,C4254900,2
B000051051,C4254900,3
B000051051,C4254900,4
B000051051,C4254900,5
B000051051,C4254800,6
B000051051,C4254800,7
B000051056,C4244300,1
B000051056,C4204801,2
B000051057,C4294500,1
B000051057,C4294500,2
B000051057,C4294500,3
B000051057,C4294500,4
B000051057,C4294500,5
B000051057,C4294500,6
B000051058,F6596100,1
B000051059,C4204901,1
B000051061,C4244900,1
B000051064,E4464700,1
B000051065,F4544400,1
B000051067,B3140000,1
B000051067,E4464700,2
B000051067,F6596100,3
B000051067,F5555800,4
B000051068,C4244800,1
B000051072,B3140000,1
B000051072,B3140000,2
B000051072,F4504900,3
B000051072,F4504900,4
B000051072,F4504900,5
B000051072,F4504900,6
B000051072,F4504900,7
B000051072,F4504900,8
B000051072,F4504900,9
B000051072,F4504900,10
B000051072,E5495600,11
B000051072,E4444200,12
B000051072,F5595601,13
B000051073,C4244900,1
B000051074,C4294600,1
B000051074,C4294600,2
B000051074,F6546800,3
B000051075,G7607500,1
B000051075,G7607500,2
B000051077,C4254800,1
B000051077,C4254800,2
B000051077,C4254800,3
B000051077,C4254800,4
B000051077,C4254800,5
B000051077,C4254800,6
B000051077,C4254800,7
B000051077,C4254800,8
B000051077,C4254800,9
B000051077,C4254800,10
B000051077,C4254800,11
B000051077,C4254800,12
B000051077,C4254800,13
B000051077,C4254800,14
B000051077,C4254800,15
B000051077,C4254800,16
B000051077,C4254800,17
B000051077,C4254800,18
B000051077,C4254800,19
B000051077,C4254800,20
B000051077,C4254800,21
B000051077,C4254800,22
B000051078,E4464200,1
B000051079,B3140000,1
B000051079,D8308400,2
B000051080,F6596100,1
B000051081,C4244800,1
B000051081,C4244800,2
B000051081,C4204901,3
B000051084,C3200000,1
B000051084,C3200000,2
B000051084,C4254400,3
B000051084,C4254400,4
B000051084,C4254400,5
B000051086-1,C4254600,1
B000051088,E8408100,1
B000051089,C4244900,1
B000051091,C4244700,1
B000051091,C4204800,2
B000051091,F4544200,3
B000051091-1,G6606800,1
B000051091-1,G6606800,2
B000051092,C4254800,1
B000051092,C4254800,2
B000051092,C4254800,3
B000051092,C4254800,4
B000051093,C4244800,1
B000051093,F4594601,2
B000051097-1,E4404700,1
B000051107-1,C4254600,1
B000051107-1,C4254600,2
B000051107-1,C4254400,3
B000051107-1,C4254400,4
B000051107-1,C4254400,5
B000051109,B3140000,1
B000051109,B2170000,2
B000051109,B2170000,3
B000051109,E4444500,4
B000051109,E4444500,5
B000051109,G8000000,6
B000051109,G5655900,7
B000051109,G5655900,8
B000051110,B2170000,1
B000051110,B2170000,2
B000051110,B3140000,3
B000051110,E4444500,4
B000051110,E4444500,5
B000051110,G8000000,6
B000051110,G5655900,7
B000051110,G5655900,8
B000051113,C4294600,1
B000051115,F5555700,1
B000051123,C4244900,1
B000051148,C4204801,1
B000051148,C4204801,2
B000051148,C4204801,3
B000051148,C4204901,4
B000051188,D4354900,1
B000051188,D4354900,2
B000051188,F5555700,3
B000051190,D4354300,1
B000051190,D4354300,2
B000051191,F4544600,1
B000051191,B3100000,2
B000051215,E4404700,1
B000051221,B2190000,1
B000051236-2,D4344900,1
B000051241-1,F4504800,1
B000051241-1,F4504800,2
B000051241-1,F4504800,3
B000051247,G4604900,1
B000051247,G4604900,2
B000051249,C4244500,1
B000051249,C4244700,2
B000051250,C4204900,1
B000051250-1,G6606800,1
B000051252,D4304500,1
B000051252,D4304500,2
B000051253,C4254700,1
B000051253,C4254700,2
B000051253,C4254700,3
B000051254,D2310000,1
B000051258,G8698100,1
B000051260,C4244200,1
